id,source,translation,n2m
537,"Wegen der Instabilität im ukrainischen Stromnetz musste am AKW Chmelnyzkyj ein Reaktorblock abgeschaltet werden, in den Kernkraftwerken Riwne und Südukraine wurde die Produktion gedrosselt.","Due to the instability in the Ukrainian power grid, a reactor block had to be shut down at the Chmelnyzkyj nuclear power plant, and production was reduced at the Rivne and South Ukraine nuclear power plants.",1-1
538,Präsident Wolodymyr Selenskyj verurteilte den russischen Angriff mit etwa 100 Raketen und Marschflugkörpern vom Freitag als Terror.,President Volodymyr Zelensky condemned the Russian attack involving around 100 missiles and cruise missiles on Friday as terror.,1-1
539,"In einer Videobotschaft berichtete er aber seinen Landsleuten, wie viel Unterstützung die Ukraine bei seiner Reise nach London, Paris und Brüssel in dieser Woche erfahren habe.","In a video message, he reported to his fellow citizens about the significant support Ukraine received during his trip to London, Paris, and Brussels this week.",1-1
540,Selenskyj will die Kleinstadt Bachmut nicht im Stich lassen,Zelensky does not want to abandon the small town of Bakhmut,1-1
541,Am 24. Februar wird seit einem Jahr Krieg herrschen.,"On February 24th, war will have been raging for a year.",1-1
542,US-Präsident Joe Biden kündigte einen Besuch beim wichtigen Ukraine-Unterstützer Polen kurz vor dem Jahrestag an.,US President Joe Biden announced a visit to important Ukraine supporter Poland shortly before the anniversary.,1-1
543,Die Gefahr durch russische Raketenangriffe dauerte indes auch in der Nacht zu Samstag an.,The danger from Russian missile attacks continued into the night on Saturday.,1-1
544,In der Hauptstadt Kiew wurde am späten Freitagabend zum fünften Mal für diesen Tag Luftalarm ausgelöst.,"In the capital Kyiv, an air raid alarm was triggered for the fifth time on Friday evening.",1-1
545,"""Es droht ein Angriff mit Drohnen"", teilte die Militärverwaltung des Kiewer Gebietes mit.","""A drone attack is imminent,"" the military administration of the Kyiv region reported.",1-1
546,Kampfdrohnen iranischer Bauart wurden auch über den Gebieten Mykolajiw und Odessa im Süden gesichtet und abgeschossen.,Iranian-made combat drones were also spotted and shot down over the Mykolaiv and Odessa regions in the south.,1-1
547,Deutsche Bahn: Bund wählt Berater für Netzgesellschaft aus,German Railways: Federal government selects consultant for network company,1-1
548,"Forderungen unter anderem der FDP und der Grünen aus dem Wahlkampf, diese abzuspalten, scheiterten am Koalitionspartner SPD.",Demands from the FDP and the Greens during the election campaign to separate these failed due to the coalition partner SPD.,1-1
549,"Im Koalitionsvertrag hatte man sich auf den Kompromiss einer Infrastrukturgesellschaft geeinigt, die allerdings künftig gemeinwohlorientiert sein soll.","In the coalition agreement, they agreed on the compromise of an infrastructure company, which should be oriented towards the common good in the future.",1-1
550,"Das heißt, sie braucht keine Gewinne zu erwirtschaften und abzuführen.",This means that it does not need to generate and distribute profits.,1-1
551,Sanierungsstau von 80 Milliarden Euro,Backlog of 80 billion euros in renovation,1-1
552,"Die beiden Beratungsfirmen sollen dem Bund dabei helfen, diesen Prozess zu begleiten.",The two consulting firms are to help the federal government in overseeing this process.,1-1
553,"Der Sanierungsstau beim Schienennetz ist ein wesentlicher Grund, warum die Bahn derzeit sehr unpünktlich verkehrt.",The backlog of maintenance on the rail network is a major reason why the trains are currently running very late.,1-1
554,"Verkehrsminister Wissing hat sich zur Aufgabe gemacht, mit der Komplettsanierung ganzer Bahnkorridore diesen Missstand zu beseitigen.",Transport Minister Wissing has made it his mission to eliminate this problem by completely renovating entire railway corridors.,1-2
555,"Die Investitionen, die dafür notwendig sind, wurden bislang auf 50 Milliarden Euro geschätzt.",The investments required for this have so far been estimated at 50 billion euros.,1-1
556,Nach neueren Berechnungen der Bahn liegen sie aber eher bei bis zu 80 Milliarden Euro.,"However, according to more recent calculations by the railway, they are more likely to be up to 80 billion euros.",1-1
557,"Biathlon-WM in Oberhof 2023 - Gold für Denise Herrmann-Wick: ""Kann mich bitte jemand kneifen?""","Biathlon World Championships in Oberhof 2023 Gold for Denise Herrmann-Wick: ""Can someone please pinch me?""",1-2
558,Dabei hatten die äußeren Umstände augenscheinlich gar nicht für Herrmann-Wick gesprochen.,The external circumstances apparently did not speak in favor of Herrmann-Wick.,1-1
559,"Sie hätte schlecht geschlafen, erzählte sie nach dem Rennen, sei ""total aufgeregt"" gewesen, der Puls schon beim Einlaufen nicht mehr heruntergekommen.","She had slept poorly, she said after the race, was ""totally excited"", and her pulse did not come down even during the warm-up.",1-1
560,"""So ein Rennen"", und das bei der Heim-WM, ""das kann man mit Worten nicht beschreiben"", sagte sie. 11.000 Zuschauer johlten zur dröhnenden Schlagermusik mit Deutschlandfahnen, Betreuer und Team fielen sich in die Arme.","""Such a race"", and that at the home World Championships, ""cannot be described in words,"" she said. 11,000 spectators cheered to the booming pop music with German flags, coaches and team embraced each other.",1-1
561,"""Biathlon genießen"", das hatte sie sich vorgenommen","""Enjoy biathlon,"" that's what she had planned",1-1
562,Für Herrmann-Wick war der Druck besonders hoch gewesen.,"For Herrmann-Wick, the pressure had been particularly high.",1-1
563,"Die 34-Jährige war als größte, wenn nicht gar einzige deutsche Medaillenhoffnung abseits der Staffeln in die Weltmeisterschaft gestartet.","The 34-year-old had started the World Championship as the biggest, if not the only, German medal hope outside of the relay teams.",1-1
564,Herrmann-Wick hat in diesem Winter als einzige Deutsche zwei Weltcups gewonnen.,Herrmann-Wick has won two World Cups this winter as the only German.,1-1
565,Im Gesamt-Weltcup belegt sie derzeit Platz fünf.,She is currently ranked fifth in the overall World Cup standings.,1-1
566,"Und auch wenn die Leistungsdichte bei den Frauen in der Spitze deutlich höher ist, als bei den Männern, wo derzeit nur Johannes Thingnes Bø und seine Norweger dominieren, hatte man für diesen Sprintsieg doch eher andere auf dem Zettel.","And even though the performance density among women at the top is significantly higher than among men, where currently only Johannes Thingnes Bø and his Norwegians dominate, other contenders were expected for this sprint victory.",1-1
567,Kritik an der Regierung - Bischof in Nicaragua zu 26 Jahren Haft verurteilt,Criticism of the government Bishop in Nicaragua sentenced to 26 years in prison,1-1
568,Der Bischof ist ein prominenter Kritiker des linksgerichteten Staatschefs.,The bishop is a prominent critic of the left-leaning head of state.,1-1
569,"Er wirft Ortega vor, die Religionsfreiheit zu unterdrücken.",He accuses Ortega of suppressing religious freedom.,1-1
570,Die Beziehungen zwischen der nicaraguanischen Regierung und der katholischen Kirche sind seit 2018 stark angespannt.,Relations between the Nicaraguan government and the Catholic Church have been severely strained since 2018.,1-1
571,"Damals hatten Demonstranten, die den Rücktritt Ortegas forderten, Zuflucht in Kirchen gefunden.","At that time, protesters demanding Ortega's resignation found refuge in churches.",1-1
572,Bei den Protesten waren 2018 mehr als 350 Menschen ums Leben gekommen.,More than 350 people were killed in the protests in 2018.,1-1
573,"Tausende Menschen verließen in den folgenden Jahren das mittelamerikanische Land, oft aus Furcht vor Repressionen oder Verhaftungen.","Thousands of people left the Central American country in the following years, often out of fear of repression or arrests.",1-1
574,"Präsident Ortega wirft dem katholischen Klerus vor, zusammen mit der US-Regierung ein Komplott zu seinem Sturz zu schmieden.",President Ortega accuses the Catholic clergy of plotting his overthrow together with the US government.,1-1
575,Bundeswehr: Rüstungsindustrie fordert mehr Aufträge aus Sondervermögen ein,German Armed Forces: Defense industry demands more orders from special funds,1-1
576,"Erste Rüstungsprojekte sind deshalb schon gestrichen worden, weiteren Vorhaben droht dasselbe, wie die ""Welt am Sonntag"" berichtet.","First armament projects have already been canceled, and further plans are at risk, as reported by ""Welt am Sonntag.",1-1
577,"Welche Investitionen konkret wegfallen würden, könne derzeit aber noch nicht gesagt werden.","However, it is not yet possible to say which investments would be specifically affected.",1-1
578,"""Es besteht keine Notwendigkeit, bereits zum jetzigen Zeitpunkt einem eventuellen Einsparungsbedarf konkrete Beschaffungsmaßnahmen zuzuordnen"", heißt es in einer Antwort der Bundesregierung auf eine Anfrage des Bundestagsabgeordneten Ingo Gädechens (CDU).","""There is no need to assign specific procurement measures to a possible savings requirement at this point in time,"" says a response from the federal government to a request from Bundestag member Ingo Gädechens (CDU).",1-1
579,Hintergrund der sinkenden Investitionssumme sind die steigenden Zinsen.,The background of the decreasing investment amount is the rising interest rates.,1-1
580,"Das vollständig kreditfinanzierte Sondervermögen, das der Bundestag im Juni 2022 beschlossen hatte, muss die Zinslasten für die Kredite selbst tragen.","The fully credit-financed special assets, which the Bundestag decided on in June 2022, must bear the interest burden for the loans themselves.",1-1
581,"Steigen diese, steht also weniger Geld für die konkreten Anschaffungen für die Bundeswehr zur Verfügung.","As these increase, there is less money available for the actual purchases for the Bundeswehr.",1-1
582,"Hinzu kommt, dass durch die derzeit hohe Inflation die Kaufkraft der verbliebenen Summe sinkt.","In addition, the currently high inflation is causing the purchasing power of the remaining amount to decrease.",1-1
583,Kupferzell: Unfall mit 3 Verletzten,Kupferzell: Accident with 3 Injured,1-1
584,"In der Nacht von Freitag auf Samstag (10.02.-11.02.), gegen 01.40 Uhr, wollte ein 24-jähriger BMW-Fahrer, aus Richtung Kupferzell kommend, an der Autobahnauffahrt Kupferzell nach links in Richtung Heilbronn auf die Autobahn fahren.","On the night of Friday to Saturday (10. 02. -11. 02. ), around 01:40 am, a 24-year-old BMW driver, coming from Kupferzell, wanted to turn left onto the highway towards Heilbronn at the Kupferzell motorway entrance.",1-3
585,"Zu diesem Zeitpunkt befuhr eine 21-jährige VW-Fahrerin die B 19 in Richtung Künzelsau, wie die Polizei mitteilte.","At this time, a 21-year-old VW driver was driving on the B 19 towards Künzelsau, as the police reported.",1-1
586,Beim Abbiegevorgang des BMW-Fahrers kam es zu einem Zusammenstoß zwischen den beiden Fahrzeugen.,"During the turning process of the BMW driver, there was a collision between the two vehicles.",1-1
587,"Beide Unfallbeteiligten gaben an, dass die am Unfallort installierte Ampelanlage für sie ""grün"" zeigte.","Both parties involved in the accident stated that the traffic light system installed at the accident site showed ""green"" for them.",1-1
588,Eine Überprüfung der Ampelanlage ergab keine Beanstandung.,An inspection of the traffic light system revealed no complaints.,1-1
589,Weitere Ermittlungen folgen.,Further investigations will follow.,1-1
590,"Bei dem Unfall wurden der 24-Jährige, die 21-Jährige sowie der Beifahrer in dem BMW jeweils leicht verletzt.","In the accident, the 24-year-old, the 21-year-old, and the passenger in the BMW were all slightly injured.",1-1
591,Sie mussten in ein Krankenhaus eingeliefert werden.,They had to be admitted to a hospital.,1-1
592,An den beiden Autos entstand ein Sachschaden von insgesamt circa 20.000 Euro.,"The total damage to both cars amounted to approximately 20,000 euros.",1-1
593,Schlossplatz Stuttgarter gedenken der Opfer der Erdbebenkatastrophe,Castle Square Stuttgart commemorates the victims of the earthquake disaster,1-1
594,Viele Stuttgarter folgten am Freitagabend dem Aufruf der Feuerbacher Ditib-Moscheegemeinde,Many people from Stuttgart followed the call of the Feuerbach Ditib Mosque community on Friday evening.,1-1
595,Zehntausende Menschen sind bei der Erdbebenkatastrophe in der Türkei und in Syrien gestorben.,Tens of thousands of people have died in the earthquake disaster in Turkey and Syria.,1-1
596,De Anteilnahme ist groß - auch in Stuttgart.,The sympathy is great also in Stuttgart.,1-1
